#  E (eV)   dos(E)     Int dos(E) EFermi =    2.921 eV
  -3.150  0.4507E+01  0.4536E+01
  -3.140  0.4111E+01  0.4577E+01
  -3.130  0.3232E+01  0.4610E+01
  -3.120  0.5939E+01  0.4669E+01
  -3.110  0.7125E+01  0.4740E+01
  -3.100  0.7858E+01  0.4819E+01
  -3.090  0.1043E+02  0.4923E+01
  -3.080  0.8087E+01  0.5004E+01
  -3.070  0.4405E+01  0.5048E+01
  -3.060  0.5012E+01  0.5098E+01
  -3.050  0.5840E+01  0.5157E+01
  -3.040  0.3516E+01  0.5192E+01
  -3.030  0.3428E+01  0.5226E+01
  -3.020  0.5785E+01  0.5284E+01
  -3.010  0.4178E+01  0.5326E+01
  -3.000  0.1805E+01  0.5344E+01
  -2.990  0.2409E+01  0.5368E+01
  -2.980  0.4431E+01  0.5412E+01
  -2.970  0.6482E+01  0.5477E+01
  -2.960  0.6294E+01  0.5540E+01
  -2.950  0.2704E+01  0.5567E+01
  -2.940  0.4441E+00  0.5571E+01
  -2.930  0.1794E+01  0.5589E+01
  -2.920  0.4817E+01  0.5638E+01
  -2.910  0.5916E+01  0.5697E+01
  -2.900  0.3331E+01  0.5730E+01
  -2.890  0.1140E+01  0.5741E+01
  -2.880  0.7572E+00  0.5749E+01
  -2.870  0.2510E+01  0.5774E+01
  -2.860  0.2948E+01  0.5804E+01
  -2.850  0.2713E+01  0.5831E+01
  -2.840  0.3420E+01  0.5865E+01
  -2.830  0.2212E+01  0.5887E+01
  -2.820  0.1042E+01  0.5897E+01
  -2.810  0.1630E+01  0.5914E+01
