#  E (eV)   dos(E)     Int dos(E) EFermi =    1.520 eV
  -4.380  0.1776E+00  0.2952E+01
  -4.370  0.1479E+01  0.2967E+01
  -4.360  0.1751E+01  0.2985E+01
  -4.350  0.1002E+01  0.2995E+01
  -4.340  0.9141E+00  0.3004E+01
  -4.330  0.9472E+00  0.3013E+01
  -4.320  0.6056E+00  0.3019E+01
  -4.310  0.1096E+01  0.3030E+01
  -4.300  0.4804E+00  0.3035E+01
  -4.290 -0.1434E+00  0.3034E+01
  -4.280 -0.5635E-01  0.3033E+01
  -4.270  0.1037E+00  0.3034E+01
  -4.260  0.6799E+00  0.3041E+01
  -4.250  0.1212E+01  0.3053E+01
  -4.240  0.3969E+00  0.3057E+01
  -4.230 -0.1506E+00  0.3055E+01
  -4.220 -0.5123E-01  0.3055E+01
  -4.210 -0.3369E-02  0.3055E+01
  -4.200 -0.5447E-04  0.3055E+01
  -4.190  0.9312E-03  0.3055E+01
  -4.180  0.3160E-01  0.3055E+01
  -4.170  0.3406E+00  0.3059E+01
  -4.160  0.1110E+01  0.3070E+01
  -4.150  0.1043E+01  0.3080E+01
  -4.140  0.7822E+00  0.3088E+01
  -4.130  0.1054E+01  0.3099E+01
  -4.120  0.2221E+00  0.3101E+01
  -4.110 -0.1502E+00  0.3099E+01
  -4.100 -0.3606E-01  0.3099E+01
  -4.090 -0.1712E-02  0.3099E+01
  -4.080  0.1014E-01  0.3099E+01
  -4.070  0.1660E+00  0.3101E+01
  -4.060  0.8349E+00  0.3109E+01
  -4.050  0.1154E+01  0.3121E+01
  -4.040  0.2173E+00  0.3123E+01
  -4.030 -0.1487E+00  0.3121E+01
  -4.020 -0.3441E-01  0.3121E+01
  -4.010 -0.1776E-02  0.3121E+01
  -4.000 -0.2685E-04  0.3121E+01
  -3.990  0.1085E-04  0.3121E+01
  -3.980  0.1153E-02  0.3121E+01
  -3.970  0.4060E-01  0.3121E+01
  -3.960  0.4771E+00  0.3126E+01
  -3.950  0.1828E+01  0.3144E+01
  -3.940  0.2060E+01  0.3165E+01
  -3.930  0.3090E+00  0.3168E+01
  -3.920 -0.2571E+00  0.3165E+01
  -3.910 -0.6016E-01  0.3165E+01
  -3.900 -0.3372E-02  0.3165E+01
  -3.890 -0.5734E-04  0.3165E+01
  -3.880 -0.3054E-08  0.3165E+01
  -3.870  0.6446E-04  0.3165E+01
  -3.860  0.4485E-02  0.3165E+01
  -3.850  0.1053E+00  0.3166E+01
  -3.840  0.8580E+00  0.3175E+01
  -3.830  0.2554E+01  0.3200E+01
  -3.820  0.2943E+01  0.3229E+01
  -3.810  0.2365E+01  0.3253E+01
  -3.800  0.5943E+01  0.3313E+01
  -3.790  0.9242E+01  0.3405E+01
  -3.780  0.6616E+01  0.3471E+01
  -3.770  0.3660E+01  0.3508E+01
  -3.760  0.4251E+01  0.3550E+01
  -3.750  0.4469E+01  0.3595E+01
  -3.740  0.3762E+01  0.3633E+01
  -3.730  0.2466E+01  0.3657E+01
  -3.720  0.2198E+01  0.3679E+01
  -3.710  0.4166E+01  0.3721E+01
